Education,Marital_Status,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Age,Years_customer,Total_Expenses,Total_Acc_Cmp,Cluster
2.0,3.0,65275.0,0.0,0.0,9.0,388.0,14.0,218.0,91.0,14.0,21.0,1.0,4.0,3.0,13.0,2.0,79.0,10.0,746.0,0.0,0
2.0,5.0,27203.0,1.0,1.0,92.0,13.0,2.0,21.0,4.0,0.0,24.0,2.0,1.0,1.0,2.0,8.0,73.0,11.0,64.0,0.0,1
3.0,5.0,48330.0,0.0,1.0,2.0,28.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,5.0,62.0,10.0,32.0,0.0,1
1.0,3.0,24279.0,0.0,0.0,6.0,16.0,36.0,21.0,20.0,62.0,108.0,1.0,4.0,1.0,3.0,8.0,33.0,11.0,263.0,0.0,2
4.0,3.0,64355.0,1.0,0.0,66.0,1047.0,0.0,140.0,67.0,38.0,153.0,2.0,4.0,3.0,12.0,8.0,38.0,11.0,1445.0,0.0,0
3.0,5.0,50943.0,0.0,1.0,49.0,31.0,0.0,7.0,2.0,0.0,6.0,1.0,1.0,0.0,3.0,5.0,67.0,10.0,46.0,0.0,1
2.0,6.0,53653.0,0.0,0.0,29.0,815.0,10.0,239.0,28.0,10.0,108.0,2.0,10.0,4.0,12.0,6.0,70.0,11.0,1210.0,0.0,0
2.0,3.0,65665.0,0.0,1.0,77.0,225.0,162.0,387.0,106.0,36.0,29.0,1.0,5.0,10.0,8.0,3.0,47.0,10.0,945.0,0.0,3
2.0,4.0,81217.0,0.0,0.0,77.0,493.0,70.0,324.0,146.0,40.0,84.0,1.0,3.0,7.0,11.0,1.0,34.0,10.0,1157.0,0.0,3
2.0,3.0,34935.0,0.0,0.0,71.0,34.0,4.0,66.0,3.0,10.0,20.0,1.0,2.0,1.0,4.0,7.0,31.0,10.0,137.0,0.0,2
2.0,2.0,61250.0,0.0,1.0,49.0,382.0,138.0,65.0,60.0,26.0,59.0,6.0,5.0,2.0,12.0,5.0,64.0,11.0,730.0,0.0,0
4.0,5.0,39665.0,1.0,0.0,97.0,127.0,1.0,56.0,0.0,1.0,31.0,3.0,4.0,2.0,3.0,7.0,42.0,10.0,216.0,1.0,2
2.0,4.0,60152.0,0.0,1.0,6.0,325.0,83.0,300.0,86.0,58.0,91.0,1.0,6.0,4.0,12.0,3.0,44.0,10.0,943.0,0.0,3
2.0,3.0,48920.0,0.0,2.0,93.0,238.0,17.0,68.0,8.0,10.0,6.0,3.0,6.0,2.0,5.0,7.0,59.0,10.0,347.0,1.0,1
3.0,5.0,89120.0,0.0,0.0,78.0,1168.0,92.0,408.0,72.0,129.0,55.0,1.0,5.0,6.0,7.0,1.0,64.0,9.0,1924.0,1.0,3
4.0,5.0,44124.0,0.0,1.0,62.0,284.0,0.0,55.0,0.0,6.0,52.0,4.0,6.0,2.0,5.0,8.0,77.0,10.0,397.0,0.0,1
3.0,4.0,81169.0,0.0,0.0,47.0,1288.0,20.0,613.0,80.0,61.0,27.0,1.0,5.0,7.0,9.0,2.0,48.0,10.0,2089.0,0.0,3
2.0,3.0,36443.0,1.0,1.0,9.0,65.0,0.0,46.0,4.0,3.0,20.0,4.0,3.0,1.0,3.0,8.0,62.0,10.0,138.0,0.0,1
2.0,4.0,26095.0,1.0,0.0,77.0,11.0,7.0,9.0,3.0,1.0,11.0,1.0,1.0,0.0,3.0,7.0,33.0,10.0,42.0,0.0,2
2.0,5.0,71367.0,0.0,0.0,24.0,227.0,23.0,389.0,42.0,21.0,75.0,1.0,4.0,5.0,7.0,2.0,64.0,10.0,777.0,0.0,3
3.0,3.0,80184.0,0.0,0.0,19.0,1035.0,134.0,670.0,25.0,38.0,0.0,1.0,6.0,3.0,10.0,3.0,79.0,9.0,1902.0,2.0,3
2.0,2.0,30630.0,1.0,1.0,67.0,27.0,1.0,12.0,2.0,0.0,10.0,2.0,2.0,0.0,3.0,7.0,58.0,9.0,52.0,0.0,1
3.0,4.0,73454.0,0.0,0.0,95.0,982.0,73.0,351.0,56.0,14.0,175.0,1.0,2.0,4.0,6.0,5.0,36.0,9.0,1651.0,1.0,3
2.0,3.0,42691.0,0.0,0.0,48.0,179.0,2.0,64.0,38.0,17.0,58.0,1.0,5.0,1.0,6.0,5.0,32.0,10.0,358.0,0.0,2
2.0,3.0,70503.0,0.0,0.0,73.0,1379.0,33.0,216.0,0.0,33.0,66.0,1.0,2.0,4.0,9.0,6.0,70.0,11.0,1727.0,2.0,3
2.0,3.0,25545.0,1.0,0.0,35.0,32.0,1.0,64.0,16.0,12.0,85.0,3.0,2.0,2.0,3.0,6.0,36.0,11.0,210.0,1.0,2
2.0,3.0,32880.0,1.0,0.0,76.0,8.0,4.0,15.0,7.0,6.0,2.0,1.0,1.0,0.0,3.0,8.0,37.0,11.0,42.0,0.0,2
4.0,5.0,77863.0,0.0,0.0,20.0,881.0,38.0,319.0,16.0,25.0,12.0,1.0,4.0,5.0,10.0,2.0,65.0,10.0,1291.0,0.0,3
3.0,3.0,50353.0,0.0,0.0,72.0,141.0,15.0,153.0,67.0,31.0,35.0,1.0,4.0,4.0,6.0,3.0,46.0,9.0,442.0,0.0,1
2.0,4.0,61839.0,0.0,0.0,20.0,1000.0,155.0,379.0,224.0,17.0,120.0,1.0,4.0,8.0,4.0,8.0,59.0,11.0,1895.0,0.0,3
4.0,3.0,49154.0,1.0,1.0,69.0,206.0,10.0,67.0,30.0,27.0,71.0,6.0,4.0,1.0,8.0,6.0,63.0,10.0,411.0,0.0,0
0.0,6.0,47682.0,0.0,1.0,80.0,162.0,61.0,83.0,97.0,57.0,61.0,4.0,4.0,3.0,8.0,5.0,48.0,10.0,521.0,0.0,0
2.0,4.0,72679.0,0.0,1.0,65.0,619.0,54.0,260.0,127.0,54.0,54.0,1.0,4.0,7.0,5.0,1.0,54.0,10.0,1168.0,0.0,3
3.0,5.0,57954.0,1.0,1.0,52.0,456.0,4.0,24.0,0.0,0.0,9.0,7.0,8.0,2.0,6.0,7.0,46.0,9.0,493.0,1.0,0
2.0,3.0,65316.0,1.0,1.0,65.0,112.0,6.0,92.0,3.0,9.0,38.0,2.0,3.0,2.0,5.0,4.0,61.0,10.0,260.0,0.0,1
2.0,4.0,28567.0,1.0,0.0,57.0,11.0,3.0,22.0,2.0,2.0,6.0,2.0,2.0,0.0,3.0,6.0,41.0,10.0,46.0,0.0,2
3.0,5.0,47352.0,0.0,1.0,70.0,172.0,12.0,112.0,8.0,0.0,15.0,4.0,6.0,1.0,5.0,7.0,72.0,10.0,319.0,0.0,1
2.0,5.0,44931.0,0.0,1.0,0.0,78.0,0.0,11.0,0.0,0.0,7.0,1.0,2.0,1.0,3.0,5.0,56.0,9.0,96.0,0.0,1
2.0,2.0,76982.0,0.0,0.0,19.0,464.0,151.0,292.0,65.0,60.0,30.0,1.0,8.0,3.0,4.0,4.0,56.0,9.0,1062.0,2.0,3
0.0,5.0,57247.0,0.0,1.0,50.0,99.0,4.0,32.0,37.0,54.0,6.0,2.0,2.0,1.0,7.0,2.0,71.0,10.0,232.0,0.0,1
3.0,4.0,22944.0,1.0,0.0,67.0,19.0,3.0,19.0,4.0,5.0,26.0,3.0,3.0,0.0,3.0,7.0,42.0,10.0,76.0,0.0,2
0.0,5.0,25315.0,1.0,0.0,46.0,1.0,9.0,8.0,11.0,3.0,22.0,3.0,3.0,0.0,3.0,8.0,46.0,10.0,54.0,0.0,2
2.0,6.0,43638.0,0.0,1.0,37.0,63.0,10.0,83.0,7.0,19.0,19.0,2.0,4.0,1.0,4.0,7.0,54.0,11.0,201.0,0.0,1
4.0,4.0,42710.0,1.0,0.0,38.0,252.0,3.0,42.0,4.0,3.0,102.0,2.0,4.0,5.0,3.0,6.0,39.0,11.0,406.0,0.0,2
4.0,3.0,84169.0,0.0,0.0,9.0,1478.0,19.0,403.0,0.0,19.0,0.0,1.0,7.0,6.0,6.0,3.0,41.0,10.0,1919.0,3.0,3
2.0,5.0,54058.0,0.0,1.0,56.0,198.0,18.0,252.0,32.0,108.0,54.0,2.0,4.0,6.0,8.0,3.0,47.0,10.0,662.0,0.0,0
0.0,3.0,24683.0,1.0,0.0,98.0,8.0,4.0,10.0,6.0,7.0,6.0,2.0,2.0,0.0,4.0,5.0,33.0,9.0,41.0,0.0,2
2.0,6.0,85620.0,0.0,0.0,68.0,416.0,46.0,925.0,60.0,107.0,46.0,1.0,3.0,6.0,4.0,1.0,59.0,9.0,1600.0,1.0,3
2.0,3.0,47850.0,1.0,0.0,72.0,42.0,7.0,43.0,20.0,12.0,10.0,1.0,3.0,0.0,4.0,6.0,43.0,10.0,134.0,0.0,2
2.0,3.0,19514.0,1.0,1.0,47.0,14.0,3.0,21.0,2.0,1.0,28.0,4.0,3.0,1.0,2.0,8.0,55.0,9.0,69.0,2.0,1
3.0,3.0,27159.0,1.0,1.0,33.0,17.0,0.0,3.0,0.0,0.0,1.0,2.0,1.0,0.0,3.0,6.0,50.0,9.0,21.0,0.0,1
0.0,4.0,39548.0,1.0,1.0,87.0,15.0,4.0,10.0,3.0,4.0,18.0,2.0,1.0,1.0,3.0,3.0,60.0,9.0,54.0,0.0,1
2.0,4.0,21474.0,1.0,0.0,0.0,6.0,16.0,24.0,11.0,0.0,34.0,2.0,3.0,1.0,2.0,7.0,34.0,9.0,91.0,2.0,2
4.0,4.0,60504.0,0.0,1.0,73.0,458.0,0.0,24.0,6.0,4.0,34.0,2.0,6.0,2.0,8.0,6.0,52.0,9.0,526.0,0.0,0
2.0,3.0,22419.0,0.0,0.0,74.0,30.0,3.0,47.0,19.0,21.0,42.0,1.0,3.0,2.0,2.0,8.0,60.0,10.0,162.0,0.0,2
3.0,3.0,81698.0,0.0,0.0,4.0,179.0,28.0,520.0,111.0,123.0,47.0,1.0,3.0,8.0,13.0,1.0,74.0,10.0,1008.0,1.0,3
2.0,5.0,43462.0,1.0,1.0,50.0,90.0,17.0,97.0,15.0,6.0,15.0,6.0,4.0,1.0,5.0,8.0,71.0,11.0,240.0,0.0,1
4.0,4.0,54880.0,1.0,0.0,57.0,308.0,85.0,137.0,102.0,45.0,118.0,2.0,6.0,2.0,11.0,5.0,45.0,10.0,795.0,0.0,0
2.0,3.0,79908.0,0.0,0.0,30.0,557.0,129.0,761.0,29.0,185.0,111.0,1.0,5.0,6.0,7.0,2.0,41.0,10.0,1772.0,1.0,3
0.0,3.0,15315.0,0.0,0.0,27.0,7.0,4.0,13.0,15.0,8.0,17.0,2.0,2.0,0.0,4.0,5.0,53.0,10.0,64.0,0.0,2
2.0,5.0,87771.0,0.0,1.0,61.0,1492.0,38.0,287.0,50.0,57.0,33.0,1.0,5.0,10.0,4.0,6.0,64.0,10.0,1957.0,5.0,3
2.0,3.0,33039.0,1.0,0.0,4.0,30.0,8.0,12.0,8.0,8.0,12.0,1.0,2.0,0.0,4.0,5.0,45.0,10.0,78.0,0.0,2
2.0,4.0,81741.0,0.0,0.0,75.0,249.0,153.0,940.0,58.0,134.0,38.0,0.0,6.0,6.0,7.0,2.0,43.0,10.0,1572.0,0.0,3
3.0,5.0,71499.0,0.0,1.0,12.0,465.0,25.0,132.0,136.0,0.0,37.0,2.0,8.0,3.0,13.0,4.0,52.0,10.0,795.0,0.0,0
0.0,3.0,62466.0,0.0,1.0,13.0,129.0,129.0,259.0,168.0,121.0,83.0,5.0,6.0,3.0,12.0,4.0,53.0,9.0,889.0,0.0,3
4.0,2.0,48799.0,0.0,1.0,9.0,174.0,18.0,81.0,28.0,6.0,24.0,3.0,3.0,2.0,7.0,3.0,60.0,10.0,331.0,0.0,1
4.0,5.0,52157.0,0.0,1.0,48.0,189.0,2.0,29.0,3.0,2.0,40.0,2.0,3.0,2.0,5.0,4.0,73.0,9.0,265.0,0.0,1
2.0,4.0,66565.0,0.0,1.0,80.0,747.0,10.0,161.0,65.0,40.0,42.0,4.0,4.0,2.0,9.0,8.0,61.0,11.0,1065.0,0.0,0
3.0,5.0,29298.0,1.0,1.0,60.0,6.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,2.0,5.0,72.0,10.0,11.0,0.0,1
2.0,4.0,47691.0,0.0,1.0,43.0,14.0,0.0,3.0,0.0,0.0,4.0,1.0,1.0,0.0,2.0,6.0,44.0,10.0,21.0,0.0,1
2.0,5.0,38200.0,1.0,1.0,19.0,12.0,0.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,7.0,53.0,11.0,17.0,0.0,1
2.0,3.0,44989.0,0.0,1.0,26.0,98.0,0.0,106.0,49.0,10.0,106.0,5.0,5.0,1.0,5.0,6.0,49.0,11.0,369.0,0.0,0
4.0,3.0,38443.0,1.0,1.0,58.0,32.0,0.0,5.0,0.0,0.0,1.0,2.0,1.0,0.0,3.0,7.0,55.0,9.0,38.0,0.0,1
0.0,4.0,38593.0,1.0,0.0,42.0,51.0,12.0,49.0,17.0,24.0,24.0,3.0,4.0,1.0,3.0,8.0,45.0,10.0,177.0,0.0,2
4.0,5.0,64413.0,0.0,1.0,27.0,200.0,5.0,44.0,0.0,10.0,20.0,1.0,5.0,1.0,5.0,5.0,53.0,10.0,279.0,0.0,1
3.0,3.0,36959.0,1.0,0.0,56.0,25.0,6.0,25.0,6.0,0.0,0.0,2.0,2.0,0.0,3.0,8.0,42.0,10.0,62.0,0.0,2
4.0,3.0,61996.0,0.0,1.0,27.0,1050.0,12.0,144.0,0.0,0.0,24.0,3.0,6.0,4.0,8.0,5.0,46.0,10.0,1230.0,4.0,0
2.0,3.0,51287.0,1.0,1.0,10.0,117.0,0.0,22.0,13.0,0.0,30.0,3.0,4.0,1.0,3.0,7.0,55.0,9.0,182.0,0.0,1
2.0,3.0,13260.0,1.0,1.0,48.0,9.0,4.0,17.0,10.0,2.0,7.0,4.0,3.0,0.0,3.0,8.0,53.0,10.0,49.0,0.0,1
4.0,5.0,47472.0,1.0,1.0,39.0,56.0,0.0,11.0,0.0,0.0,8.0,2.0,2.0,0.0,4.0,5.0,57.0,10.0,75.0,0.0,1
3.0,5.0,54603.0,1.0,1.0,85.0,145.0,13.0,46.0,17.0,2.0,4.0,6.0,4.0,2.0,4.0,7.0,67.0,10.0,227.0,0.0,1
4.0,3.0,45207.0,1.0,1.0,64.0,203.0,0.0,10.0,0.0,0.0,2.0,5.0,3.0,1.0,6.0,6.0,49.0,11.0,215.0,1.0,1
2.0,5.0,40689.0,0.0,1.0,69.0,270.0,3.0,27.0,39.0,6.0,99.0,7.0,7.0,1.0,5.0,8.0,72.0,10.0,444.0,0.0,0
0.0,5.0,47821.0,1.0,1.0,54.0,9.0,0.0,16.0,6.0,6.0,10.0,1.0,1.0,0.0,3.0,8.0,56.0,10.0,47.0,0.0,1
3.0,3.0,27450.0,0.0,0.0,57.0,37.0,12.0,23.0,8.0,11.0,52.0,1.0,2.0,1.0,3.0,7.0,72.0,10.0,143.0,0.0,1
2.0,5.0,39453.0,1.0,0.0,64.0,46.0,0.0,7.0,0.0,0.0,2.0,2.0,2.0,0.0,3.0,6.0,40.0,9.0,55.0,0.0,2
0.0,5.0,26850.0,1.0,1.0,10.0,31.0,1.0,13.0,7.0,2.0,9.0,4.0,2.0,1.0,4.0,4.0,52.0,9.0,63.0,0.0,1
2.0,6.0,79800.0,0.0,0.0,65.0,1060.0,21.0,530.0,32.0,0.0,224.0,1.0,5.0,11.0,5.0,3.0,68.0,11.0,1867.0,4.0,3
3.0,3.0,61794.0,0.0,1.0,74.0,264.0,47.0,188.0,54.0,47.0,11.0,2.0,4.0,4.0,10.0,2.0,62.0,10.0,611.0,0.0,0
2.0,5.0,53863.0,0.0,1.0,4.0,399.0,4.0,30.0,6.0,4.0,30.0,3.0,7.0,1.0,7.0,7.0,68.0,9.0,473.0,1.0,0
2.0,5.0,24221.0,0.0,0.0,94.0,8.0,9.0,9.0,2.0,5.0,22.0,1.0,1.0,1.0,3.0,4.0,64.0,10.0,55.0,0.0,1
4.0,4.0,39684.0,1.0,0.0,41.0,19.0,0.0,35.0,6.0,4.0,17.0,2.0,2.0,1.0,2.0,7.0,39.0,11.0,81.0,1.0,2
3.0,3.0,92163.0,0.0,0.0,25.0,817.0,183.0,797.0,106.0,163.0,20.0,0.0,5.0,11.0,5.0,2.0,48.0,11.0,2086.0,3.0,3
3.0,4.0,69882.0,0.0,0.0,94.0,292.0,127.0,635.0,132.0,127.0,165.0,1.0,3.0,7.0,9.0,1.0,58.0,10.0,1478.0,0.0,3
2.0,5.0,33178.0,1.0,0.0,9.0,12.0,6.0,2.0,11.0,2.0,16.0,1.0,1.0,0.0,3.0,4.0,46.0,9.0,49.0,0.0,2
4.0,3.0,59973.0,0.0,0.0,47.0,130.0,30.0,168.0,20.0,34.0,0.0,1.0,3.0,4.0,7.0,1.0,51.0,10.0,382.0,0.0,1
3.0,5.0,17459.0,1.0,0.0,12.0,6.0,4.0,16.0,3.0,10.0,30.0,3.0,3.0,1.0,2.0,7.0,48.0,10.0,69.0,1.0,2
2.0,2.0,23910.0,1.0,0.0,80.0,16.0,12.0,18.0,7.0,1.0,13.0,1.0,2.0,0.0,3.0,7.0,54.0,11.0,67.0,0.0,2
3.0,3.0,42169.0,1.0,1.0,20.0,19.0,0.0,9.0,0.0,0.0,2.0,2.0,1.0,0.0,3.0,8.0,54.0,10.0,30.0,0.0,1
0.0,3.0,26224.0,1.0,0.0,39.0,4.0,7.0,15.0,13.0,9.0,15.0,3.0,2.0,1.0,3.0,6.0,45.0,10.0,63.0,0.0,2
2.0,5.0,31089.0,1.0,0.0,57.0,31.0,3.0,31.0,2.0,8.0,4.0,3.0,3.0,0.0,4.0,8.0,42.0,11.0,79.0,0.0,2
2.0,4.0,30081.0,0.0,1.0,27.0,36.0,0.0,2.0,0.0,0.0,4.0,1.0,1.0,0.0,3.0,7.0,62.0,10.0,42.0,0.0,1
2.0,5.0,62807.0,0.0,1.0,83.0,526.0,28.0,135.0,10.0,21.0,99.0,3.0,5.0,3.0,12.0,5.0,63.0,11.0,819.0,0.0,0
2.0,4.0,72906.0,0.0,0.0,79.0,400.0,32.0,519.0,71.0,75.0,54.0,1.0,3.0,4.0,9.0,1.0,68.0,10.0,1151.0,0.0,3
4.0,3.0,61467.0,0.0,2.0,69.0,410.0,16.0,114.0,0.0,5.0,49.0,3.0,5.0,2.0,10.0,5.0,75.0,11.0,594.0,0.0,0
3.0,5.0,49618.0,1.0,1.0,77.0,80.0,3.0,26.0,4.0,2.0,14.0,4.0,3.0,1.0,3.0,7.0,57.0,10.0,129.0,0.0,1
3.0,4.0,21888.0,1.0,0.0,15.0,88.0,10.0,46.0,2.0,3.0,64.0,4.0,5.0,1.0,2.0,10.0,37.0,11.0,213.0,1.0,2
2.0,6.0,42429.0,0.0,1.0,99.0,55.0,0.0,6.0,2.0,0.0,4.0,2.0,1.0,1.0,3.0,5.0,50.0,9.0,67.0,0.0,1
2.0,2.0,26150.0,2.0,1.0,61.0,5.0,1.0,13.0,3.0,5.0,1.0,1.0,1.0,0.0,3.0,7.0,67.0,10.0,28.0,0.0,1
1.0,3.0,30801.0,0.0,1.0,23.0,8.0,4.0,5.0,15.0,2.0,11.0,2.0,1.0,0.0,3.0,7.0,48.0,11.0,45.0,0.0,2
2.0,3.0,81168.0,0.0,0.0,84.0,410.0,0.0,592.0,147.0,22.0,22.0,1.0,6.0,4.0,7.0,3.0,58.0,9.0,1193.0,1.0,3
3.0,4.0,26877.0,0.0,0.0,74.0,101.0,13.0,76.0,20.0,18.0,40.0,2.0,3.0,1.0,6.0,6.0,54.0,10.0,268.0,0.0,2
3.0,6.0,45006.0,0.0,0.0,90.0,162.0,25.0,53.0,16.0,0.0,10.0,1.0,3.0,1.0,7.0,3.0,79.0,10.0,266.0,0.0,1
1.0,3.0,18978.0,1.0,0.0,41.0,2.0,8.0,1.0,4.0,7.0,15.0,1.0,1.0,0.0,3.0,8.0,50.0,11.0,37.0,0.0,2
2.0,3.0,22574.0,2.0,1.0,28.0,25.0,0.0,8.0,2.0,0.0,2.0,2.0,2.0,0.0,3.0,7.0,56.0,10.0,37.0,0.0,2
4.0,4.0,48240.0,0.0,0.0,73.0,389.0,91.0,248.0,64.0,49.0,41.0,3.0,6.0,3.0,13.0,5.0,54.0,11.0,882.0,1.0,0
2.0,3.0,45837.0,1.0,1.0,88.0,215.0,13.0,87.0,17.0,17.0,24.0,5.0,6.0,2.0,5.0,7.0,49.0,10.0,373.0,0.0,1
3.0,4.0,35791.0,2.0,1.0,94.0,27.0,0.0,5.0,0.0,0.0,3.0,2.0,1.0,0.0,3.0,8.0,58.0,10.0,35.0,0.0,1
4.0,5.0,162397.0,1.0,1.0,31.0,85.0,1.0,16.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,47.0,10.0,107.0,0.0,1
2.0,6.0,54162.0,1.0,1.0,31.0,5.0,6.0,10.0,6.0,5.0,10.0,1.0,1.0,0.0,3.0,4.0,45.0,10.0,42.0,0.0,1
3.0,3.0,30522.0,0.0,1.0,6.0,179.0,8.0,83.0,19.0,11.0,26.0,5.0,1.0,2.0,9.0,2.0,63.0,11.0,326.0,0.0,1
4.0,3.0,54456.0,0.0,1.0,23.0,352.0,0.0,27.0,10.0,0.0,15.0,3.0,6.0,1.0,7.0,6.0,62.0,10.0,404.0,0.0,0
2.0,4.0,31632.0,0.0,0.0,92.0,17.0,8.0,12.0,11.0,15.0,32.0,1.0,2.0,1.0,2.0,7.0,52.0,10.0,95.0,0.0,2
2.0,6.0,72298.0,0.0,0.0,52.0,625.0,35.0,169.0,58.0,17.0,35.0,1.0,4.0,3.0,6.0,1.0,74.0,9.0,939.0,2.0,3
0.0,4.0,36975.0,1.0,0.0,50.0,10.0,6.0,11.0,0.0,4.0,2.0,1.0,1.0,0.0,3.0,7.0,45.0,10.0,33.0,0.0,2
0.0,3.0,72635.0,0.0,0.0,54.0,390.0,22.0,323.0,104.0,35.0,107.0,1.0,6.0,8.0,6.0,3.0,68.0,10.0,981.0,1.0,3
2.0,3.0,13624.0,1.0,0.0,93.0,10.0,2.0,15.0,2.0,1.0,6.0,2.0,2.0,0.0,3.0,6.0,47.0,10.0,36.0,0.0,2
2.0,4.0,84196.0,0.0,1.0,56.0,215.0,63.0,507.0,231.0,31.0,190.0,1.0,8.0,4.0,7.0,3.0,48.0,10.0,1237.0,0.0,3
2.0,5.0,70971.0,0.0,1.0,28.0,1001.0,17.0,572.0,93.0,125.0,17.0,7.0,11.0,11.0,5.0,7.0,63.0,11.0,1825.0,1.0,3
4.0,2.0,34487.0,1.0,1.0,94.0,19.0,18.0,33.0,24.0,1.0,8.0,3.0,3.0,0.0,3.0,9.0,46.0,11.0,103.0,0.0,1
2.0,4.0,28769.0,1.0,0.0,76.0,41.0,5.0,129.0,10.0,3.0,3.0,3.0,4.0,1.0,4.0,9.0,46.0,11.0,191.0,0.0,2
4.0,3.0,69084.0,1.0,0.0,43.0,1181.0,107.0,199.0,39.0,30.0,30.0,2.0,7.0,3.0,13.0,8.0,53.0,10.0,1586.0,0.0,0
4.0,5.0,65488.0,0.0,0.0,46.0,603.0,45.0,207.0,36.0,18.0,54.0,1.0,3.0,4.0,6.0,1.0,65.0,9.0,963.0,0.0,3
0.0,3.0,62466.0,0.0,1.0,13.0,129.0,129.0,259.0,168.0,121.0,83.0,5.0,6.0,3.0,12.0,4.0,53.0,9.0,889.0,0.0,3
0.0,4.0,32218.0,0.0,0.0,27.0,10.0,24.0,15.0,13.0,1.0,30.0,1.0,2.0,1.0,3.0,7.0,63.0,9.0,93.0,2.0,2
2.0,4.0,83917.0,0.0,0.0,12.0,514.0,22.0,732.0,42.0,198.0,79.0,1.0,6.0,7.0,7.0,3.0,50.0,10.0,1587.0,1.0,3
2.0,2.0,46102.0,2.0,1.0,3.0,14.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,7.0,61.0,9.0,16.0,0.0,1
2.0,4.0,84574.0,0.0,0.0,72.0,387.0,20.0,713.0,38.0,54.0,163.0,1.0,9.0,11.0,11.0,5.0,71.0,10.0,1375.0,0.0,3
2.0,3.0,56181.0,0.0,1.0,6.0,121.0,103.0,69.0,8.0,44.0,48.0,1.0,4.0,2.0,7.0,4.0,61.0,10.0,393.0,0.0,0
3.0,2.0,63120.0,0.0,1.0,53.0,965.0,69.0,279.0,54.0,41.0,69.0,5.0,8.0,4.0,9.0,7.0,73.0,11.0,1477.0,1.0,0
2.0,3.0,73691.0,0.0,1.0,58.0,707.0,21.0,250.0,85.0,43.0,73.0,2.0,6.0,2.0,8.0,2.0,52.0,10.0,1179.0,1.0,0
2.0,5.0,63381.0,0.0,1.0,78.0,571.0,50.0,142.0,33.0,50.0,159.0,4.0,4.0,5.0,13.0,2.0,63.0,11.0,1005.0,0.0,0
4.0,5.0,76140.0,0.0,0.0,57.0,586.0,66.0,653.0,17.0,0.0,26.0,1.0,5.0,9.0,6.0,2.0,75.0,9.0,1348.0,0.0,3
4.0,2.0,62859.0,0.0,1.0,37.0,1063.0,89.0,102.0,16.0,12.0,25.0,4.0,9.0,4.0,6.0,6.0,64.0,11.0,1307.0,0.0,0
2.0,4.0,45906.0,0.0,1.0,20.0,305.0,3.0,27.0,4.0,3.0,144.0,2.0,5.0,4.0,4.0,5.0,59.0,10.0,486.0,1.0,0
3.0,5.0,77632.0,0.0,0.0,73.0,1200.0,105.0,758.0,0.0,42.0,147.0,1.0,4.0,2.0,6.0,2.0,76.0,10.0,2252.0,3.0,3
4.0,3.0,46463.0,1.0,1.0,56.0,163.0,2.0,40.0,8.0,11.0,11.0,7.0,3.0,1.0,6.0,6.0,52.0,10.0,235.0,0.0,1
2.0,5.0,105471.0,0.0,0.0,36.0,1009.0,181.0,104.0,202.0,21.0,207.0,0.0,9.0,8.0,13.0,3.0,53.0,10.0,1724.0,3.0,3
3.0,2.0,55282.0,1.0,0.0,9.0,125.0,6.0,73.0,8.0,4.0,19.0,1.0,3.0,1.0,6.0,4.0,53.0,10.0,235.0,0.0,2
3.0,3.0,78710.0,0.0,1.0,42.0,721.0,0.0,152.0,119.0,50.0,50.0,3.0,7.0,6.0,12.0,4.0,46.0,9.0,1092.0,0.0,0
2.0,5.0,66886.0,0.0,1.0,28.0,315.0,4.0,62.0,41.0,31.0,146.0,2.0,7.0,1.0,7.0,5.0,65.0,10.0,599.0,0.0,0
3.0,4.0,98777.0,0.0,0.0,23.0,1000.0,19.0,711.0,125.0,115.0,38.0,0.0,4.0,6.0,9.0,1.0,63.0,9.0,2008.0,1.0,3
2.0,5.0,29103.0,1.0,0.0,38.0,16.0,0.0,17.0,6.0,3.0,6.0,2.0,1.0,0.0,3.0,9.0,38.0,11.0,48.0,0.0,2
2.0,3.0,67445.0,0.0,1.0,63.0,757.0,80.0,217.0,29.0,80.0,11.0,5.0,9.0,6.0,12.0,6.0,49.0,11.0,1174.0,0.0,0
4.0,5.0,50616.0,0.0,1.0,71.0,30.0,2.0,25.0,0.0,1.0,9.0,1.0,1.0,1.0,4.0,2.0,73.0,9.0,67.0,0.0,1
2.0,2.0,49431.0,0.0,1.0,9.0,219.0,3.0,100.0,26.0,0.0,17.0,2.0,7.0,1.0,5.0,8.0,68.0,11.0,365.0,0.0,0
2.0,2.0,153924.0,0.0,0.0,81.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,48.0,9.0,6.0,0.0,1
2.0,5.0,61278.0,0.0,1.0,87.0,111.0,3.0,28.0,2.0,6.0,15.0,2.0,3.0,1.0,4.0,6.0,70.0,9.0,165.0,0.0,1
